FID,OBJECTID,barcode,species_co,fish_count,site_alias,start_date,start_time,finish_date,finish_time,adj_lat,adj_long1,water_dept,water_temp,code_meani,common_nam,code,family_nam,scientific,taxonomic_,code_statu,adj_long2,x,y,code_mean
88,89,122B,CARP,9,Brandon,4/15/2013,9:36:00,4/15/2013,9:51:00,41.536064,41.536064,0,52,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08280182,910234.8732,4609956, 
106,107,121B,CARP,18,Brandon,4/15/2013,9:01:00,4/15/2013,9:16:00,41.54112756,41.54112756,0,51.8,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08309937,910183.1372,4610517.286, 
130,131,123B,CARP,24,Brandon,4/15/2013,10:05:00,4/15/2013,10:20:00,41.52621137,41.52621137,0,50.7,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08599854,910031.0776,4608846.495, 
144,145,124B,CARP,1,Brandon,4/15/2013,10:45:00,4/15/2013,11:00:00,41.50844312,41.50844312,0,52,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09300232,909556.698,4606839.575, 
85,86,119B,CARP,10,Brandon,4/16/2013,8:55:00,4/16/2013,9:10:00,41.53354511,41.53354511,0,45,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08339691,910205.664,4609673.652, 
109,110,118B,CARP,3,Brandon,4/16/2013,9:25:00,4/16/2013,9:40:00,41.54170814,41.54170814,0,44.8,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08309937,910176.0298,4610581.575, 
137,138,120B,CARP,2,Brandon,4/16/2013,9:51:00,4/16/2013,10:06:00,41.52292911,41.52292911,0,45.1,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08670044,909995.489,4608478.725, 
197,198,155B,CARP,8,Brandon,4/29/2013,12:33:00,4/29/2013,12:48:00,41.53679854,41.53679854,0,61.5,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.082901,910226.462,4610037.371, 
198,199,156B,CARP,6,Brandon,4/29/2013,13:05:00,4/29/2013,13:20:00,41.54184833,41.54184833,0,61,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08010101,910421.3039,4610611.193, 
199,200,154B,CARP,7,Brandon,4/29/2013,12:10:00,4/29/2013,12:25:00,41.52788684,41.52788684,0,58.8,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08640289,909987.9279,4609030.734, 
202,203,153B,CARP,3,Brandon,4/29/2013,11:27:00,4/29/2013,11:42:00,41.50621679,41.50621679,0,58.5,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09850311,909118.1707,4606566.563, 
98,99,150B,CARP,20,Brandon,4/30/2013,13:28:00,4/30/2013,13:43:00,41.5376651,41.5376651,0,64.2,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.082901,910218.6604,4610133.487, 
108,109,149B,CARP,17,Brandon,4/30/2013,13:00:00,4/30/2013,13:15:00,41.54096823,41.54096823,0,62.8,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08309937,910179.3895,4610499.318, 
132,133,151B,CARP,25,Brandon,4/30/2013,13:58:00,4/30/2013,14:13:00,41.52554238,41.52554238,0,65.1,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08609772,910027.7228,4608771.758, 
174,175,25B,CARP,1,Brandon Road TWZ,4/30/2013,11:30:00,5/1/2013,11:21:00,41.54098,41.54098,0,60.5,Mini fyke netting,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08070374,910378.5323,4610511.993, 
194,195,288B,CARP,10,Ruby St. Launch,5/3/2013,6:20:00,5/3/2013,6:35:00,41.50777,41.50777,0,0,Commercial trammel net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09850311,909101.6549,4606738.695, 
196,197,281B,CARP,11,Ruby St. Launch,5/3/2013,6:03:00,5/3/2013,6:18:00,41.50516,41.50516,0,0,Commercial trammel net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10179901,908849.951,4606433.569, 
200,201,286B,CARP,14,Ruby St. Launch,5/3/2013,7:55:00,5/3/2013,8:16:00,41.52541345,41.52541345,0,0,Commercial trammel net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08640289,910006.5868,4608756.187, 
201,202,279B,CARP,3,Ruby St. Launch,5/3/2013,7:20:00,5/3/2013,7:36:00,41.52062236,41.52062236,0,0,Commercial trammel net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08760071,909930.5534,4608217.984, 
203,204,280B,CARP,4,Ruby St. Launch,5/3/2013,6:58:00,5/3/2013,7:15:00,41.51016612,41.51016612,0,0,Commercial trammel net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09169769,909657.5359,4607037.306, 
204,205,287B,CARP,20,Ruby St. Launch,5/3/2013,6:37:00,5/3/2013,6:55:00,41.50751919,41.50751919,0,0,Commercial trammel net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09359741,909512.9499,4606734.135, 
169,170,247B,CARP,1,Ruby St. Launch,5/6/2013,9:45:00,5/6/2013,10:00:00,41.55283,41.55283,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07859802,910478.4461,4611838.162, 
180,181,250B,CARP,1,Ruby St. Launch,5/6/2013,8:30:00,5/6/2013,8:45:00,41.51273,41.51273,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08969879,909812.3675,4607331.811, 
187,188,245B,CARP,7,Ruby St. Launch,5/6/2013,8:00:00,5/6/2013,8:25:00,41.50979653,41.50979653,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09369659,909491.6416,4606986.683, 
193,194,249B,CARP,4,Ruby St. Launch,5/6/2013,7:40:00,5/6/2013,7:55:00,41.50612,41.50612,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09690094,909247.7501,4606563.143, 
94,95,431C,CARP,18,Brandon Fixed,5/13/2013,11:52:00,5/13/2013,12:07:00,41.53619454,41.53619454,0,17.7,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.082901,910230.4477,4609970.294, 
140,141,433C,CARP,9,Brandon Fixed,5/13/2013,13:15:00,5/13/2013,13:30:00,41.50890823,41.50890823,0,16.8,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09259796,909587.8235,4606893.174, 
122,123,440C,CARP,2,Brandon Randoms,5/15/2013,11:32:00,5/15/2013,11:47:00,41.52448897,41.52448897,0,19.9,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08650208,909996.9846,4608652.626, 
129,130,438C,CARP,4,Brandon Randoms,5/15/2013,10:32:00,5/15/2013,10:47:00,41.52601111,41.52601111,0,19.9,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08599854,910033.9025,4608824.342, 
136,137,439C,CARP,3,Brandon Randoms,5/15/2013,11:05:00,5/15/2013,11:20:00,41.52596614,41.52596614,0,19.9,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08640289,909999.6066,4608817.376, 
181,182,218F,CARP,1,Brandon HN4,5/20/2013,15:03:00,5/22/2013,12:15:00,41.51148,41.51148,0,0,"Hoop netting, 6' diameter",Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09079742,909727.2794,4607187.68, 
90,91,464C,CARP,14,Brandon Fixed,5/29/2013,13:18:00,5/29/2013,13:33:00,41.53599438,41.53599438,0,18.9,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.082901,910232.6341,4609948.114, 
110,111,463C,CARP,2,Brandon Fixed,5/29/2013,12:52:00,5/29/2013,13:07:00,41.54089852,41.54089852,0,18.4,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08309937,910177.7899,4610491.458, 
121,122,465C,CARP,2,Brandon Fixed,5/29/2013,13:48:00,5/29/2013,14:03:00,41.52531054,41.52531054,0,18.9,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08640289,910002.5383,4608744.489, 
139,140,466C,CARP,13,Brandon Fixed,5/29/2013,14:32:00,5/29/2013,14:47:00,41.50922336,41.50922336,0,18.5,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09220123,909619.6276,4606930.098, 
116,117,473C,CARP,5,Brandon Randoms,5/30/2013,12:51:00,5/30/2013,13:06:00,41.52657621,41.52657621,0,20.4,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08630371,910005.7463,4608885.706, 
131,132,472C,CARP,7,Brandon Randoms,5/30/2013,12:22:00,5/30/2013,12:37:00,41.53021097,41.53021097,0,20.9,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08589935,910012.2978,4609291.101, 
143,144,475C,CARP,10,Brandon Randoms,5/30/2013,13:50:00,5/30/2013,14:05:00,41.50983202,41.50983202,0,20.9,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09290314,909556.8015,4606994.345, 
161,162,474C,CARP,71,Brandon Randoms,5/30/2013,13:24:00,5/30/2013,13:39:00,41.50664764,41.50664764,0,21,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09580231,909336.9155,4606627.007, 
141,142,398C,CARP,33,Brandon Fixed,6/10/2013,12:56:00,6/10/2013,13:11:00,41.50875936,41.50875936,0,21.9,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09269714,909580.8288,4606876.187, 
87,88,400C,CARP,10,Brandon Fixed,6/11/2013,9:40:00,6/11/2013,9:55:00,41.53558387,41.53558387,0,21,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08280182,910238.3308,4609902.696, 
125,126,401C,CARP,1,Brandon Fixed,6/11/2013,10:15:00,6/11/2013,10:30:00,41.52532082,41.52532082,0,21.1,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08640289,910000.575,4608745.523, 
150,151,407C,CARP,62,Brandon Randoms,6/11/2013,12:46:00,6/11/2013,13:01:00,41.50870643,41.50870643,0,21.6,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09329987,909532.5,4606867.539, 
153,154,408C,CARP,9,Brandon Randoms,6/11/2013,13:07:00,6/11/2013,13:22:00,41.508923,41.508923,0,21.6,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09380341,909486.1469,4606889.034, 
156,157,409C,CARP,56,Brandon Randoms,6/11/2013,13:38:00,6/11/2013,13:53:00,41.50622182,41.50622182,0,23,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09870148,909098.2329,4606565.99, 
183,184,174F,CARP,1,Brandon Hoop4,6/26/2013,15:22:00,6/28/2013,11:20:00,41.51095,41.51095,0,0,"Hoop netting, 6' diameter",Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.0911026,909700.057,4607127.073, 
186,187,178F,CARP,2,Brandon MF4,6/26/2013,15:32:00,6/27/2013,13:19:00,41.50978654,41.50978654,0,0,Mini fyke netting,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09329987,909529.2855,4606987.711, 
104,105,367C,CARP,11,Brandon Fixed,7/10/2013,12:18:00,7/10/2013,12:33:00,41.54054754,41.54054754,0,28,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08309937,910186.4097,4610452.84, 
120,121,369C,CARP,29,Brandon Fixed,7/10/2013,13:13:00,7/10/2013,13:28:00,41.52531008,41.52531008,0,27.7,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08640289,910005.7349,4608744.62, 
151,152,1R,CARP,29,Brandon Fixed,7/10/2013,13:55:00,7/10/2013,14:10:00,41.50774933,41.50774933,0,27.2,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09359741,909517.66,4606760.047, 
114,115,375C,CARP,17,Brandon Randoms,7/12/2013,9:35:00,7/12/2013,9:50:00,41.53313356,41.53313356,0,24.8,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08360291,910184.9357,4609626.61, 
142,143,377C,CARP,3,Brandon Randoms,7/12/2013,10:57:00,7/12/2013,11:12:00,41.51014022,41.51014022,0,25.2,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09279633,909567.5481,4607029.299, 
152,153,374C,CARP,13,Brandon Randoms,7/12/2013,11:25:00,7/12/2013,11:40:00,41.50797995,41.50797995,0,25.3,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09359741,909512.1428,4606785.431, 
182,183,30C,CARP,8,I - 80 BRIDGE,7/17/2013,11:24:00,7/19/2013,9:19:00,41.51115,41.51115,0,0,"Hoop netting, 6' diameter",Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.0911026,909703.8881,4607149.577, 
112,113,352C,CARP,13,Brandon Randoms,7/22/2013,10:55:00,7/22/2013,11:10:00,41.53322234,41.53322234,0,29.3,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08350372,910192.8373,4609636.954, 
113,114,352C,CARP,13,Brandon Randoms,7/22/2013,10:55:00,7/22/2013,11:10:00,41.53322234,41.53322234,0,29.3,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08350372,910192.8373,4609636.954, 
155,156,353C,CARP,4,Brandon Randoms,7/22/2013,11:39:00,7/22/2013,11:54:00,41.50805954,41.50805954,0,30.3,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09519958,909376.9402,4606786.609, 
157,158,349C,CARP,36,Brandon Randoms,7/22/2013,12:35:00,7/22/2013,12:50:00,41.50596006,41.50596006,0,30.5,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.0943985,909461.4497,4606557.473, 
162,163,354C,CARP,26,Brandon Randoms,7/22/2013,12:04:00,7/22/2013,12:19:00,41.50659876,41.50659876,0,30.4,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09590149,909329.4676,4606621.137, 
93,94,359C,CARP,1,Brandon Fixed,7/23/2013,12:52:00,7/23/2013,13:07:00,41.53583458,41.53583458,0,30.3,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.082901,910232.0821,4609930.277, 
111,112,358C,CARP,3,Brandon Fixed,7/23/2013,12:30:00,7/23/2013,12:45:00,41.54184833,41.54184833,0,29.9,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08010101,910421.3039,4610611.193, 
126,127,355C,CARP,4,Brandon Fixed,7/23/2013,13:19:00,7/23/2013,13:34:00,41.52506104,41.52506104,0,29.6,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08650208,910000.4754,4608716.57, 
154,155,356C,CARP,5,Brandon Fixed,7/23/2013,14:55:00,7/23/2013,15:10:00,41.50618635,41.50618635,0,30.1,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09829712,909136.0994,4606564.19, 
95,96,320C,CARP,9,Brandon Fixed,8/5/2013,12:09:00,8/5/2013,12:26:00,41.53679456,41.53679456,0,25.4,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.082901,910227.0846,4610036.962, 
101,102,319C,CARP,3,Brandon Fixed,8/5/2013,11:51:00,8/5/2013,12:06:00,41.53952683,41.53952683,0,25.4,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08300018,910196.7931,4610339.693, 
123,124,321C,CARP,6,Brandon Fixed,8/5/2013,12:39:00,8/5/2013,12:54:00,41.52511066,41.52511066,0,24.7,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08640289,910002.806,4608722.232, 
148,149,322C,CARP,3,Brandon Fixed,8/5/2013,13:15:00,8/5/2013,13:30:00,41.50856524,41.50856524,0,24.5,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09320068,909541.4468,4606852.316, 
84,85,327C,CARP,4,Brandon Randoms,8/6/2013,13:04:00,8/6/2013,13:19:00,41.53567893,41.53567893,0,26.9,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08239746,910271.755,4609915.196, 
158,159,330C,CARP,22,Brandon Randoms,8/6/2013,14:18:00,8/6/2013,14:33:00,41.50580909,41.50580909,0,25.1,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.0951004,909400.1413,4606537.165, 
163,164,314C,CARP,7,Brandon Randoms,8/19/2013,13:43:00,8/19/2013,13:58:00,41.50619457,41.50619457,0,26.3,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.0963974,909291.6718,4606573.95, 
118,119,301C,CARP,1,Brandon Fixed,8/20/2013,9:55:00,8/20/2013,10:10:00,41.52641698,41.52641698,0,26.6,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08630371,910001.3575,4608867.712, 
168,169,161E,CARP,1,BFS 1,8/23/2013,8:09:00,8/23/2013,8:21:00,41.5529,41.5529,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07849884,910485.6404,4611846.373, 
185,186,163E,CARP,5,BFS 3,8/23/2013,7:10:00,8/23/2013,7:23:00,41.51089,41.51089,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09159851,909664.7672,4607118.378, 
192,193,166E,CARP,10,BRS 42,8/23/2013,6:48:00,8/23/2013,7:06:00,41.50751,41.50751,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09429932,909454.2729,4606729.773, 
195,196,164E,CARP,3,BFS 4,8/23/2013,6:21:00,8/23/2013,6:33:00,41.51148,41.51148,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09079742,909727.2794,4607187.68, 
175,176,96C,CARP,1,I&M,8/28/2013,11:00:00,8/29/2013,9:48:00,41.53949,41.53949,0,0,Mini fyke netting,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08170319,910303.9381,4610341.703, 
184,185,93C,CARP,2,Below I-80,8/28/2013,10:06:00,8/30/2013,8:28:00,41.51093,41.51093,0,0,"Hoop netting, 6' diameter",Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09130096,909682.3489,4607123.836, 
146,147,252C,CARP,4,Brandon Rd Random,9/16/2013,14:29:00,9/16/2013,14:44:00,41.50835526,41.50835526,0,24.8,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09320068,909542.3972,4606828.972, 
159,160,251C,CARP,1,Brandon Rd Randoms,9/16/2013,14:55:00,9/16/2013,15:10:00,41.50487181,41.50487181,0,24.8,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09539795,909386.4847,4606431.949, 
103,104,255C,CARP,2,Brandon Rd Fixed,9/17/2013,13:18:00,9/17/2013,13:33:00,41.54049745,41.54049745,0,25.8,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08309937,910187.2758,4610447.308, 
191,192,20E,CARP,1,RANDOM SITE 56,10/4/2013,7:47:00,10/4/2013,8:04:00,41.51096,41.51096,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09390259,909464.96,4607114.809, 
119,120,246C,CARP,7,BRANDON RS45,10/17/2013,12:10:00,10/17/2013,12:25:00,41.52651697,41.52651696,0,18.4,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08630371,910000.904,4608878.828, 
160,161,249C,CARP,1,BRANDON RS47,10/17/2013,12:59:00,10/17/2013,13:14:00,41.50605483,41.50605483,0,18.5,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09559631,909359.407,4606562.23, 
105,106,242C,CARP,2,BRANDON FS1,10/18/2013,11:32:00,10/18/2013,11:47:00,41.54054763,41.54054763,0,19,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08309937,910185.7705,4610452.814, 
91,92,207C,CARP,6,BRANDON FS2,11/7/2013,13:32:00,11/7/2013,13:47:00,41.53615436,41.53615436,0,15.1,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08280182,910231.9078,4609965.899, 
100,101,206C,CARP,1,BRANDON FS1,11/7/2013,13:02:00,11/7/2013,13:17:00,41.54076658,41.54076658,0,15.2,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08300018,910191.8025,4610477.556, 
127,128,208C,CARP,2,BRANDON FS3,11/7/2013,14:10:00,11/7/2013,14:25:00,41.52640856,41.52640856,0,13.8,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08650208,909990.5347,4608866.157, 
145,146,209C,CARP,5,BRANDON FS4,11/7/2013,14:35:00,11/7/2013,14:50:00,41.50816408,41.50816408,0,13.4,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.0931015,909551.5704,4606808.191, 
189,190,93E,CARP,1,BRS 61,11/8/2013,7:07:00,11/8/2013,7:22:00,41.50903652,41.50903652,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09449768,909432.1116,4606898.61, 
133,134,205C,CARP,2,BRANDON RS52,11/14/2013,11:37:00,11/14/2013,11:52:00,41.52731235,41.52731235,0,12.1,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08609772,910018.4176,4608968.456, 
134,135,202C,CARP,6,BRANDON RS49,11/14/2013,12:27:00,11/14/2013,12:42:00,41.52311444,41.52311444,0,11.8,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08630371,910026.5944,4608501.149, 
135,136,204C,CARP,7,BRANDON RS 51,11/14/2013,12:07:00,11/14/2013,12:22:00,41.52333525,41.52333525,0,11.8,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08640289,910019.8429,4608525.369, 
96,97,191C,CARP,6,BRANDON FS2,11/19/2013,12:05:00,11/19/2013,12:20:00,41.53557489,41.53557489,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.082901,910231.3448,4609901.297, 
107,108,190C,CARP,5,BRANDON FS1,11/19/2013,11:10:00,11/19/2013,11:25:00,41.54028785,41.54028785,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08309937,910185.6726,4610423.86, 
149,150,193C,CARP,1,BRANDON FS4,11/19/2013,13:00:00,11/19/2013,13:15:00,41.50825602,41.50825602,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09329987,909537.734,4606817.648, 
97,98,189C,CARP,5,BRANDON RS56,11/20/2013,12:28:00,11/20/2013,12:43:00,41.53595531,41.53595531,0,13.4,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.082901,910226.4236,4609943.407, 
171,172,116E,CARP,1,BRS 67,11/21/2013,8:22:00,11/21/2013,8:34:00,41.55254,41.55254,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.0789032,910461.1896,4611804.861, 
179,180,114E,CARP,3,BRS 65,11/21/2013,7:45:00,11/21/2013,7:57:00,41.52945,41.52945,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08560181,910047.9102,4609208.336, 
188,189,113E,CARP,3,BRS 68,11/21/2013,7:28:00,11/21/2013,7:43:00,41.50962653,41.50962653,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09390259,909474.2442,4606966.75, 
190,191,117E,CARP,3,BFS 4,11/21/2013,7:13:00,11/21/2013,7:27:00,41.50829651,41.50829651,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09519958,909381.3713,4606813.266, 
220,221,31X,CARP,15,BRAND FS2,3/18/2014,12:40:00,3/18/2014,12:55:00,41.55727,41.55727,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07779694,910522.2017,4612335.419, 
233,234,30X,CARP,2,BRAND FS1,3/18/2014,12:15:00,3/18/2014,12:30:00,41.56293,41.56293,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07820129,910452.5531,4612962.146, 
